2017-02-15,10124
2017-03-09,10060
2014-04-27,970
2014-01-14,969
2018-11-03,968
2014-06-22,968
2014-01-05,968
2014-01-22,965
2013-09-07,965
2014-06-02,964
2018-10-01,963
2013-12-25,962
2014-10-10,960
2019-03-02,958
2013-09-10,956
2018-09-09,956
2014-07-06,956
2014-10-12,955
2019-05-02,955
2020-01-01,955
2014-06-15,954
2018-11-24,954
2014-07-02,886
2014-11-05,885
2014-05-13,884
2014-06-13,882
2018-11-02,880
2014-04-26,880
2014-01-18,880
2014-01-16,880
2014-06-03,879
2019-03-10,879
2018-11-10,879
2014-05-16,878
2019-03-07,876
2014-04-22,875
2014-01-11,874
2014-05-19,874
2019-03-08,873
2014-07-05,866
2014-11-08,866
2014-01-15,865
2018-10-28,865
2014-05-11,864
2013-12-01,864
2019-02-20,862
2019-03-15,861
2014-03-17,861
2019-01-13,860
2013-11-09,859
2013-11-22,859
2013-11-16,859
2014-10-14,858
2013-07-23,858
2013-11-19,858
2019-05-20,856
2014-06-05,856
2014-01-09,855
2014-03-24,854
2019-03-23,854
2013-11-24,852
2014-05-06,849
2018-09-06,849
2010-09-09,43
2012-06-17,43
2012-09-20,43
2010-07-28,43
2009-04-08,43
2010-10-04,43
2010-07-26,43
2012-10-17,42
2012-03-04,42
2010-07-03,42
2010-09-02,42
2010-08-13,42
2009-03-23,41
2012-02-17,41
2010-05-26,41
2020-02-19,41
2012-07-03,41
2010-06-27,41
2010-09-24,41
2010-09-26,41
2009-06-02,41
2014-01-23,780
2014-03-03,779
2014-03-19,779
2019-08-31,779
2013-11-11,779
2014-03-09,778
2013-11-29,778
2014-04-03,778
2013-07-29,778
2014-02-03,777
2014-04-25,775
2013-08-12,775
2014-05-28,774
2019-12-06,772
2014-01-31,772
2013-11-07,769
2013-12-20,768
2014-04-05,768
2014-10-15,768
2014-03-08,768
2019-03-21,714
2014-05-10,713
2013-10-14,713
2014-03-05,713
2014-02-26,712
2013-05-13,712
2013-12-12,711
2013-11-12,711
2013-09-11,711
2013-09-23,709
2013-12-06,709
2013-09-13,705
2014-01-24,704
2013-09-02,703
2013-04-14,703
2013-08-30,702
2014-02-19,702
2013-11-01,700
2013-08-02,699
2014-02-10,699
2013-05-31,699
2019-04-16,645
2013-10-31,645
2013-08-20,645
2014-02-17,644
2013-08-26,644
2014-02-18,643
2013-08-07,642
2013-08-14,639
2019-03-22,638
2013-12-03,638
2013-10-15,635
2019-02-16,633
2014-04-08,633
2013-07-25,632
2013-09-26,632
2020-01-26,632
2019-05-22,632
2013-07-28,631
2013-08-27,631
2013-11-06,631
2013-06-18,631
2013-09-29,546
2013-08-06,543
2013-10-21,543
2013-06-16,542
2013-05-30,541
2013-08-23,540
2019-02-17,540
2013-07-19,539
2013-01-29,539
2013-08-19,538
2013-02-01,535
2013-04-03,535
2019-04-12,534
2013-08-24,534
2012-12-19,532
2013-10-24,532
2013-01-23,532
2013-10-23,531
